record_Server :[tid: 26286]
http://192.168.1.205:8080/live/server_create/live/server_delete/live/server_select/live/live_update
E0910 15:18:31.808790 26286 webserver.cpp:264] 接口返回数据异常 ret:-1  错误信息:
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
### The error may involve com.dbr.eduLive.Dao.ServiceDao.serverInsert-Inline
### The error occurred while setting parameters
### SQL: insert into server_info    (      netFlag    ,     serverType    ,     serverName    ,     serverApi    )    values    (      ?    ,     ?    ,     ?    ,     ?    )
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
; SQL []; Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'; nested exception is java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
E0910 15:18:31.809602 26286 webserver.cpp:515] 解析注册录制 数据失败 main_ret:-1
httpServer_fun :[tid: 26288]
server starting
time url:http://192.168.1.205:8080/live/server_update?serverId=&netFlag=1
E0910 15:27:32.103531 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:33.885917 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:35.529290 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:37.175500 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:38.954429 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:40.602402 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:42.244192 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:43.960965 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:45.609319 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:47.261145 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:49.013485 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:50.661111 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:52.490614 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:54.140350 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:55.789042 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:57.573422 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:27:59.218267 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:00.868533 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:02.670580 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:04.322671 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:05.971525 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:07.686882 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:09.316385 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:11.089138 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:12.738134 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:14.385699 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:16.098388 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:17.747299 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:19.396468 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:21.110486 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:22.758546 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:24.407896 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:26.128558 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:27.775851 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:29.550484 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:31.204890 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:32.854398 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:34.641147 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:36.291353 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:37.941511 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:39.690955 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:41.343227 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:42.990105 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:44.799831 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:46.449400 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:48.264173 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:49.910735 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:51.561802 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:53.296628 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:54.942589 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:56.589998 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:58.321784 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:28:59.973007 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:01.625178 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:03.421864 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:05.069738 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:06.818622 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:08.467165 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:10.115520 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:11.903941 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:13.548671 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:15.196820 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:16.993983 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:18.643592 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:20.294272 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:22.000746 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:23.647092 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:25.358950 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:27.005692 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:28.655318 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:30.405738 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:32.054316 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:33.701318 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:35.485622 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:37.132215 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:38.777585 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:40.562633 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:42.212522 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:43.945365 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:45.597771 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:47.245070 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:48.980571 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:50.632148 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:52.283792 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:54.118863 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:55.768297 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:57.414676 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:29:59.163058 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:00.810793 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:02.566717 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:04.216665 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:05.863068 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:07.667140 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:09.299880 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:10.948493 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:12.658437 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:14.306182 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:15.955574 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:17.699299 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:19.346911 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:21.069414 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:22.719630 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:24.371778 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:26.070667 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:27.720952 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:29.361877 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:31.114261 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:32.761888 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:34.409853 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:36.172194 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:37.822681 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:39.568161 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:41.214221 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:42.855203 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:44.583160 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:46.230039 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:47.882786 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:49.603309 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:51.252059 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:52.901661 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:54.650465 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:56.299466 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:58.053849 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:30:59.701609 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:01.353410 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:03.197811 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:04.847172 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:06.497166 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:08.369318 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:10.017015 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:11.666663 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:13.469203 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:15.117671 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:16.863317 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:18.514742 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:20.164582 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:21.879554 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:23.532227 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:25.180840 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:26.992738 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:28.637739 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:30.288568 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:32.063472 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:33.713590 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:35.477972 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:37.132638 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:38.780169 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:40.529223 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:42.181429 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:43.831094 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:45.593150 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:47.247031 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:48.894107 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:50.648104 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:52.299376 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:54.067800 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:55.717047 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:57.370337 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:31:59.087711 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:00.736742 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:02.389508 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:04.127054 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:05.780311 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:07.431135 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:09.198415 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:10.851264 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:12.630833 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:14.272747 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:15.925788 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:17.710291 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:19.360420 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:21.011351 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:22.794577 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:24.442822 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:26.093786 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:27.858033 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:29.508301 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:31.242588 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:32.892801 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:34.540841 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:36.304343 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:37.950706 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:39.601460 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:41.434095 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:43.080137 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:44.731248 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:46.470316 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:48.119505 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:49.971707 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:51.622592 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:53.271170 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:55.053261 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:56.704572 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:32:58.354485 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:00.090054 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:01.736757 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:03.554608 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:05.199776 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:06.849032 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:08.617735 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:10.268198 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:11.921077 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:13.721701 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:15.370540 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:17.023506 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:18.808557 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:20.458734 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:22.236732 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:23.887732 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:25.535814 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:27.304271 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:28.951582 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:30.601464 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:32.374744 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:34.024009 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:35.675637 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:37.424319 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:39.075708 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:40.768607 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:42.418521 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:44.065107 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:45.805513 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:47.454636 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:49.097941 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:50.824196 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:52.474676 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:54.123937 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:55.926757 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:57.572880 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:33:59.371714 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:01.023109 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:02.672819 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:04.438256 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:06.089992 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:07.740828 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:09.491509 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:11.144412 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:12.792021 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:14.557366 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:16.207404 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:17.922076 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:19.574028 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 15:34:21.224944 27791 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
